image name;label
cam2_f2023-06-26T17:00:21.407Z.jpg_9.png;Stage-6_Soil
cam2_f2023-06-27T17:00:22.408Z.jpg_0.png;Stage-6_Soil
cam2_f2023-06-27T17:00:22.408Z.jpg_1.png;Stage-6_Soil
cam2_f2023-06-27T17:00:22.408Z.jpg_2.png;Stage-6_Soil
cam2_f2023-06-27T17:00:22.408Z.jpg_3.png;Stage-6_Soil
cam2_f2023-06-27T17:00:22.408Z.jpg_4.png;Stage-3_Concrete-1
cam2_f2023-06-27T17:00:22.408Z.jpg_5.png;Stage-6_Soil
cam2_f2023-06-27T17:00:22.408Z.jpg_6.png;Stage-6_Soil
cam2_f2023-06-27T17:00:22.408Z.jpg_7.png;Stage-6_Soil
cam2_f2023-06-27T17:00:22.408Z.jpg_8.png;Stage-6_Soil
cam2_f2023-06-27T17:00:22.408Z.jpg_9.png;Stage-6_Soil
cam3_f2023-05-30T10:30:24.608Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_1.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_10.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_11.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_12.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-05-30T10:30:24.608Z.jpg_9.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_1.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_10.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_11.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_12.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-05-30T17:00:28.107Z.jpg_9.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_1.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_10.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_11.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_12.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-05-31T05:00:22.486Z.jpg_9.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_1.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_10.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_11.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_12.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-05-31T10:30:28.009Z.jpg_9.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_1.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_10.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_11.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_12.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-05-31T17:00:26.315Z.jpg_9.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_1.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_10.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_11.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_12.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-06-01T05:00:32.818Z.jpg_9.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_1.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_10.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_11.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_12.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-06-01T10:30:28.620Z.jpg_9.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_1.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_10.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_11.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_12.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-06-01T17:00:27.012Z.jpg_9.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_1.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_10.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_11.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_12.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-06-02T05:00:28.154Z.jpg_9.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-02T10:30:32.786Z.jpg_10.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_11.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-02T10:30:32.786Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-06-02T10:30:32.786Z.jpg_9.png;Stage-1_Rebar
cam3_f2023-06-02T17:00:25.380Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-06-02T17:00:25.380Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-02T17:00:25.380Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-02T17:00:25.380Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-02T17:00:25.380Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-02T17:00:25.380Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-02T17:00:25.380Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-02T17:00:25.380Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-06-02T17:00:25.380Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-06-02T17:00:25.380Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-06-02T17:00:25.380Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-06-02T17:00:25.380Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-06-02T17:00:25.380Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-03T05:00:25.974Z.jpg_0.png;Stage-1_Rebar
cam3_f2023-06-03T05:00:25.974Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-03T05:00:25.974Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-03T05:00:25.974Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-03T05:00:25.974Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-03T05:00:25.974Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-03T05:00:25.974Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-03T05:00:25.974Z.jpg_4.png;Stage-1_Rebar
cam3_f2023-06-03T05:00:25.974Z.jpg_5.png;Stage-1_Rebar
cam3_f2023-06-03T05:00:25.974Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-06-03T05:00:25.974Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-06-03T05:00:25.974Z.jpg_8.png;Stage-1_Rebar
cam3_f2023-06-03T05:00:25.974Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-03T10:30:32.630Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-03T10:30:32.630Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-03T10:30:32.630Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-03T10:30:32.630Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-03T10:30:32.630Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-03T10:30:32.630Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-03T10:30:32.630Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-03T10:30:32.630Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-03T10:30:32.630Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-03T10:30:32.630Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-06-03T10:30:32.630Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-06-03T10:30:32.630Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-03T10:30:32.630Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-03T17:00:25.118Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-03T17:00:25.118Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-03T17:00:25.118Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-03T17:00:25.118Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-03T17:00:25.118Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-03T17:00:25.118Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-03T17:00:25.118Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-03T17:00:25.118Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-03T17:00:25.118Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-03T17:00:25.118Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-06-03T17:00:25.118Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-06-03T17:00:25.118Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-03T17:00:25.118Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-04T05:00:27.118Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-04T05:00:27.118Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-04T05:00:27.118Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-04T05:00:27.118Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-04T05:00:27.118Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-04T05:00:27.118Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-04T05:00:27.118Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-04T05:00:27.118Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-04T05:00:27.118Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-04T05:00:27.118Z.jpg_6.png;Stage-1_Rebar
cam3_f2023-06-04T05:00:27.118Z.jpg_7.png;Stage-1_Rebar
cam3_f2023-06-04T05:00:27.118Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-04T05:00:27.118Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-04T10:30:23.060Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-04T10:30:23.060Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_6.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_7.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-04T10:30:23.060Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-04T17:00:33.476Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-04T17:00:33.476Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_6.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_7.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-04T17:00:33.476Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-05T05:00:24.526Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-05T05:00:24.526Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_6.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_7.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-05T05:00:24.526Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-05T10:30:30.083Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-05T10:30:30.083Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_6.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_7.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-05T10:30:30.083Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-05T17:00:27.472Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-05T17:00:27.472Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_6.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_7.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-05T17:00:27.472Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-06T05:00:33.405Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-06T05:00:33.405Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_6.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_7.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-06T05:00:33.405Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-06T10:30:29.675Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-06T10:30:29.675Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_6.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_7.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-06T10:30:29.675Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-06T17:00:27.559Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-06T17:00:27.559Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_6.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_7.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-06T17:00:27.559Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-07T05:00:34.159Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-07T05:00:34.159Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_6.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_7.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_8.png;Stage-2_Formwork-1
cam3_f2023-06-07T05:00:34.159Z.jpg_9.png;Stage-2_Formwork-1
cam3_f2023-06-07T10:30:26.777Z.jpg_0.png;Stage-2_Formwork-1
cam3_f2023-06-07T10:30:26.777Z.jpg_1.png;Stage-2_Formwork-1
cam3_f2023-06-07T10:30:26.777Z.jpg_10.png;Stage-2_Formwork-1
cam3_f2023-06-07T10:30:26.777Z.jpg_11.png;Stage-2_Formwork-1
cam3_f2023-06-07T10:30:26.777Z.jpg_12.png;Stage-2_Formwork-1
cam3_f2023-06-07T10:30:26.777Z.jpg_2.png;Stage-1_Rebar
cam3_f2023-06-07T10:30:26.777Z.jpg_3.png;Stage-1_Rebar
cam3_f2023-06-07T10:30:26.777Z.jpg_4.png;Stage-2_Formwork-1
cam3_f2023-06-07T10:30:26.777Z.jpg_5.png;Stage-2_Formwork-1
cam3_f2023-06-07T10:30:26.777Z.jpg_6.png;Stage-2_Formwork-1
cam3_f2023-06-07T10:30:26.777Z.jpg_7.png;Stage-2_Formwork-1
